"X","Y","Z"
1487.21,1295.86,97.41
1487.21,1295.87,97.42
1487.25,1295.53,97.41
1487.27,1295.52,97.42
1487.72,1295.41,97.34
1487.71,1295.38,97.34
1487.71,1295.40,97.29
1487.68,1295.40,97.30
1487.73,1295.61,97.30
1487.72,1295.62,97.31
1487.63,1295.72,97.27
1487.60,1295.72,97.27
1487.10,1295.36,97.40
1487.13,1295.41,97.39
1487.33,1295.35,97.31
1487.43,1295.36,97.32
1487.45,1295.33,97.29
1487.42,1295.31,97.27
1487.47,1295.38,97.26
1487.45,1295.35,97.27
1487.51,1295.16,97.27
1487.36,1295.28,97.29
1487.19,1295.09,97.27
1487.22,1295.07,97.25
1487.18,1295.40,97.27
1487.12,1295.44,97.29
1487.48,1295.49,97.25
1487.48,1295.57,97.24
1487.33,1295.42,97.21
1487.33,1295.40,97.21
1487.75,1295.14,97.05
1487.77,1295.09,97.06
1488.79,1296.44,97.38
1488.78,1296.54,97.33
1488.67,1297.84,97.63
1488.94,1297.24,97.61
1488.95,1297.23,97.60
1488.80,1298.04,97.64
1488.78,1298.08,97.64
1488.83,1298.12,97.64
1488.83,1298.05,97.62
1488.77,1298.38,97.63
1488.79,1298.33,97.65
1488.85,1298.56,97.59
1488.84,1298.54,97.59
1489.60,1299.57,97.69
1489.60,1299.59,97.69
1489.60,1299.58,97.69
1489.54,1299.57,97.69
1489.56,1299.54,97.69
1489.44,1299.31,97.66
1489.43,1299.29,97.67
1489.46,1299.29,97.66
1489.44,1299.29,97.65
1489.44,1299.91,97.72
1489.47,1299.88,97.69
1489.44,1299.92,97.72
1489.02,1298.66,97.62
1489.13,1298.47,97.62
1489.05,1298.62,97.61
1489.93,1298.48,97.58
1489.97,1298.43,97.58
1489.43,1297.47,97.63
1489.41,1297.47,97.63
1489.28,1297.18,97.63
1489.26,1297.20,97.64
1489.11,1297.40,97.61
1489.12,1297.41,97.60
1489.87,1297.33,97.62
1489.88,1297.34,97.62
1489.89,1297.37,97.63
1489.31,1297.76,97.59
1489.31,1297.90,97.59
1489.86,1297.40,97.53
1489.90,1297.57,97.58
1489.77,1297.05,97.55
1489.79,1297.00,97.57
1489.55,1297.98,97.58
1489.47,1297.96,97.53
1489.02,1296.56,97.66
1489.04,1296.57,97.66
1489.79,1296.98,97.58
1489.82,1296.86,97.57
1489.23,1295.75,97.60
1489.18,1295.75,97.59
1489.34,1295.81,97.59
1489.30,1295.81,97.58
1489.46,1295.87,97.58
1489.40,1295.84,97.56
1489.39,1295.86,97.56
1489.36,1295.22,97.56
1489.35,1295.19,97.56
1489.73,1295.37,97.55
1489.70,1295.37,97.55
1489.79,1295.96,97.63
1489.81,1295.99,97.61
1489.79,1295.88,97.61
1489.78,1295.59,97.55
1491.38,1294.98,97.50
1491.39,1294.90,97.34
1491.38,1294.89,97.33
1491.37,1294.88,97.33
1491.39,1294.89,97.32
1491.97,1294.31,97.35
1491.94,1294.31,97.35
1492.01,1294.05,97.20
1491.97,1294.03,97.19
1491.43,1294.68,97.20
1491.41,1294.73,97.21
1491.92,1294.75,97.18
1491.69,1294.77,97.17
1491.56,1294.99,97.21
1491.68,1294.83,97.15
1491.84,1294.41,97.04
1491.85,1294.39,97.05
1491.69,1294.24,97.04
1491.69,1294.25,97.03
1491.96,1294.19,97.04
1491.57,1294.11,97.01
1492.15,1294.92,97.58
1492.10,1294.89,97.57
1492.45,1294.75,97.53
1492.52,1294.84,97.53
1492.31,1294.79,97.49
1492.27,1294.79,97.50
1492.36,1294.85,97.41
1492.42,1294.85,97.41
1492.30,1294.98,97.40
1492.46,1294.62,97.37
1492.44,1294.65,97.36
1492.01,1294.58,97.44
1492.06,1294.58,97.44
1492.50,1294.29,97.30
1492.43,1294.24,97.30
1492.15,1294.99,97.31
1492.17,1295.00,97.31
1492.13,1294.98,97.31
1492.51,1294.72,97.28
1492.51,1294.69,97.28
1492.27,1294.80,97.28
1492.32,1294.81,97.29
1492.32,1294.76,97.27
1492.33,1294.76,97.28
1492.43,1294.93,97.21
1492.40,1294.92,97.22
1492.47,1294.26,97.28
1492.17,1294.11,97.20
1492.02,1294.35,97.21
1492.59,1294.16,97.18
1492.59,1294.11,97.17
1492.44,1294.07,97.19
1492.50,1294.05,97.18
1491.99,1294.77,97.24
1492.24,1294.84,97.22
1492.16,1294.51,97.21
1492.00,1294.65,97.21
1492.34,1294.81,97.24
1492.15,1294.73,97.17
1492.00,1294.66,97.20
1491.92,1294.74,97.20
1492.22,1294.65,97.18
1492.16,1294.91,97.21
1492.42,1294.93,97.14
1492.41,1294.94,97.13
1490.18,1298.01,97.60
1490.21,1298.01,97.60
1490.14,1298.13,97.58
1490.11,1298.25,97.59
1490.02,1298.20,97.58
1490.11,1298.14,97.58
1490.62,1298.70,97.56
1490.61,1298.68,97.57
1490.17,1297.76,97.64
1490.23,1297.77,97.64
1490.28,1297.80,97.64
1490.26,1297.81,97.64
1490.24,1297.45,97.65
1490.23,1297.44,97.65
1490.17,1297.99,97.60
1490.13,1298.00,97.60
1490.12,1297.70,97.61
1490.12,1297.71,97.62
1490.13,1297.99,97.61
1490.40,1297.98,97.60
1490.73,1297.92,97.56
1490.69,1297.90,97.55
1490.90,1297.76,97.60
1490.87,1297.75,97.60
1490.96,1297.74,97.60
1490.96,1297.76,97.59
1490.68,1297.89,97.55
1490.76,1297.95,97.56
1490.19,1297.45,97.59
1490.22,1297.46,97.61
1490.74,1297.22,97.63
1490.76,1297.26,97.64
1490.23,1297.48,97.60
1490.25,1297.28,97.59
1490.41,1297.12,97.57
1490.45,1297.13,97.60
1490.42,1297.38,97.56
1490.43,1297.25,97.58
1490.66,1297.16,97.55
1490.59,1297.05,97.56
1490.88,1297.32,97.54
1490.98,1297.40,97.58
1490.31,1296.59,97.67
1490.34,1296.61,97.67
1490.47,1296.92,97.70
1490.50,1296.95,97.70
1490.48,1296.92,97.67
1491.81,1295.04,97.60
1491.78,1295.26,97.60
1491.08,1295.15,97.57
1491.05,1295.22,97.58
1491.26,1295.18,97.59
1491.25,1295.14,97.58
1491.28,1295.15,97.59
1491.31,1295.13,97.58
1491.41,1295.21,97.59
1491.39,1295.21,97.58
1491.38,1295.29,97.57
1491.17,1295.05,97.57
1491.14,1295.05,97.57
1491.34,1295.19,97.58
1491.14,1295.39,97.55
1491.39,1295.06,97.58
1491.33,1295.05,97.55
1491.37,1295.29,97.58
1491.37,1295.91,97.61
1491.16,1295.31,97.54
1491.11,1295.23,97.54
1491.93,1295.39,97.58
1491.88,1295.31,97.54
1491.03,1295.74,97.60
1491.04,1295.72,97.59
1491.07,1295.58,97.57
1491.09,1295.55,97.56
1491.04,1295.57,97.57
1491.05,1295.52,97.57
1491.56,1295.69,97.51
1491.21,1295.68,97.54
1491.08,1295.69,97.53
1491.02,1295.66,97.51
1491.12,1295.68,97.52
1491.15,1295.84,97.56
1491.04,1295.65,97.53
1491.09,1295.81,97.55
1491.15,1295.73,97.50
1491.14,1295.75,97.52
1491.39,1295.16,97.53
1491.44,1295.16,97.53
1491.45,1295.12,97.51
1491.09,1295.45,97.50
1491.08,1295.47,97.49
1491.92,1295.23,97.50
1491.95,1295.23,97.51
1491.12,1295.08,97.48
1491.13,1295.12,97.49
1491.01,1295.13,97.49
1491.57,1295.86,97.50
1491.62,1295.77,97.48
1491.70,1295.12,97.48
1491.71,1295.09,97.46
1491.06,1295.47,97.44
1491.03,1295.56,97.50
1491.60,1295.16,97.46
1491.02,1295.04,97.44
1491.43,1295.22,97.43
1491.45,1295.22,97.44
1491.04,1295.35,97.42
1491.08,1295.13,97.43
1491.10,1295.17,97.43
1491.10,1295.18,97.43
1491.43,1295.63,97.44
1491.38,1295.68,97.40
1491.43,1295.61,97.40
1491.46,1295.64,97.41
1491.54,1295.55,97.41
1491.59,1295.15,97.38
1491.37,1294.99,97.40
1491.41,1295.01,97.39
1491.37,1295.26,97.40
1491.50,1295.18,97.39
1491.49,1295.20,97.39
1491.17,1295.90,97.36
1491.19,1295.87,97.36
1491.20,1295.91,97.36
1491.16,1295.88,97.37
1491.14,1295.84,97.36
1491.79,1295.19,97.32
1491.87,1295.26,97.32
1491.61,1295.90,97.32
1491.74,1295.86,97.32
1491.72,1295.90,97.33
1491.69,1295.07,97.21
1491.67,1295.12,97.25
1491.73,1295.09,97.24
1491.57,1295.07,97.23
1491.57,1295.00,97.21
1491.97,1295.89,97.21
1492.05,1296.15,97.25
1491.98,1295.93,97.24
1491.96,1295.64,97.23
1491.74,1295.85,97.28
1491.87,1295.49,97.24
1491.70,1295.68,97.23
1491.78,1295.64,97.21
1491.02,1295.47,97.26
1491.02,1295.57,97.32
1491.39,1295.37,97.23
1491.50,1295.05,97.23
1491.38,1295.10,97.21
1491.64,1295.09,97.18
1491.22,1295.50,97.20
1491.94,1295.87,97.19
1491.91,1295.88,97.17
1491.75,1295.88,97.10
1491.72,1295.93,97.12
1491.31,1296.25,97.61
1491.34,1296.83,97.63
1491.32,1296.82,97.63
1491.33,1296.74,97.63
1491.32,1296.72,97.63
1491.34,1296.72,97.63
1491.33,1296.71,97.63
1491.31,1296.74,97.62
1491.37,1296.74,97.63
1491.35,1296.73,97.63
1491.61,1296.08,97.56
1491.84,1296.01,97.55
1491.85,1295.95,97.55
1491.73,1296.63,97.57
1491.66,1296.67,97.59
1491.18,1296.02,97.57
1491.38,1296.17,97.56
1491.45,1296.15,97.54
1491.35,1296.14,97.53
1491.47,1296.79,97.59
1491.21,1296.65,97.56
1491.23,1296.71,97.56
1491.30,1296.69,97.56
1491.39,1296.82,97.59
1491.44,1296.76,97.58
1491.98,1296.42,97.54
1491.86,1296.28,97.51
1491.88,1296.29,97.51
1491.86,1296.01,97.51
1491.82,1296.52,97.54
1491.60,1296.90,97.50
1491.64,1296.08,97.55
1491.53,1296.14,97.55
1491.30,1296.23,97.53
1491.97,1296.11,97.49
1491.43,1296.88,97.47
1491.95,1296.02,97.46
1491.61,1296.77,97.49
1491.65,1296.74,97.49
1491.67,1296.47,97.44
1491.98,1296.08,97.42
1491.97,1296.06,97.42
1491.69,1296.64,97.45
1491.32,1296.65,97.40
1491.29,1296.64,97.40
1491.49,1296.19,97.45
1491.52,1296.42,97.42
1491.27,1296.25,97.43
1491.26,1296.23,97.43
1491.28,1296.36,97.41
1491.25,1296.32,97.41
1491.70,1296.93,97.38
1491.72,1296.95,97.37
1491.80,1296.42,97.36
1491.82,1296.45,97.37
1491.81,1296.57,97.34
1491.03,1296.76,97.34
1491.90,1296.60,97.34
1491.93,1296.96,97.34
1491.93,1296.94,97.32
1491.62,1296.81,97.31
1491.76,1296.73,97.31
1491.44,1296.46,97.33
1491.09,1296.12,97.30
1491.12,1296.12,97.34
1491.89,1296.35,97.26
1491.81,1296.42,97.23
1492.01,1296.07,97.23
1491.98,1295.97,97.24
1491.99,1296.07,97.23
1491.66,1296.27,97.23
1491.66,1296.22,97.24
1492.26,1295.94,97.23
1492.18,1296.20,97.23
1491.79,1295.94,97.19
1491.86,1296.04,97.16
1491.61,1296.66,97.26
1491.65,1296.62,97.25
1491.72,1296.56,97.23
1491.71,1296.51,97.24
1491.50,1296.21,97.27
1491.53,1296.33,97.26
1491.22,1296.14,97.26
1491.21,1296.01,97.24
1491.51,1296.09,97.25
1491.44,1296.09,97.31
1491.38,1296.07,97.23
1491.26,1296.99,97.31
1491.05,1296.95,97.29
1491.21,1296.58,97.24
1491.48,1296.71,97.26
1491.44,1296.83,97.24
1491.48,1296.66,97.24
1491.44,1296.72,97.25
1491.46,1296.73,97.25
1491.45,1296.75,97.24
1491.59,1297.21,97.59
1491.91,1297.04,97.56
1491.10,1297.11,97.67
1491.44,1297.22,97.61
1491.44,1297.24,97.61
1491.34,1297.21,97.60
1491.03,1297.00,97.60
1491.04,1297.07,97.60
1491.07,1297.10,97.60
1491.38,1297.27,97.60
1491.38,1297.19,97.60
1491.38,1297.21,97.60
1491.45,1297.03,97.60
1491.46,1297.01,97.59
1491.19,1297.21,97.57
1491.38,1297.26,97.58
1491.33,1297.25,97.57
1491.39,1297.30,97.58
1491.31,1297.23,97.57
1491.21,1297.04,97.55
1491.18,1297.01,97.56
1491.47,1297.25,97.57
1491.46,1297.20,97.58
1491.05,1297.44,97.60
1491.04,1297.47,97.60
1491.43,1297.00,97.59
1491.46,1297.13,97.58
1491.56,1297.98,97.48
1491.52,1297.91,97.47
1491.52,1297.91,97.47
1491.82,1297.35,97.44
1491.84,1297.30,97.44
1491.20,1297.93,97.35
1491.94,1297.70,97.35
1491.11,1297.76,97.35
1491.16,1297.78,97.32
1491.99,1297.49,97.30
1491.96,1297.49,97.31
1491.39,1297.35,97.32
1491.36,1297.36,97.32
1491.23,1297.44,97.31
1491.20,1297.32,97.35
1491.06,1297.02,97.33
1491.07,1297.03,97.31
1491.23,1297.46,97.29
1491.25,1297.54,97.29
1491.37,1297.77,97.26
1491.37,1297.87,97.27
1491.39,1297.97,97.26
1491.40,1297.96,97.27
1491.87,1297.12,97.21
1491.77,1297.07,97.21
1491.80,1297.07,97.21
1491.89,1297.43,97.24
1491.87,1297.45,97.24
1491.16,1296.96,97.21
1491.25,1297.04,97.21
1491.50,1297.24,97.21
1491.22,1297.94,97.22
1491.06,1297.04,97.19
1491.22,1297.05,97.20
1491.60,1298.77,97.51
1491.90,1298.77,97.41
1491.87,1298.73,97.41
1491.83,1298.74,97.37
1491.84,1298.72,97.37
1491.86,1298.74,97.38
1491.94,1298.88,97.38
1491.84,1298.89,97.43
1491.25,1298.35,97.38
1491.21,1298.36,97.39
1491.07,1298.17,97.36
1491.33,1298.34,97.35
1491.78,1298.13,97.35
1491.74,1298.13,97.36
1491.50,1298.05,97.33
1491.56,1298.03,97.31
1491.88,1298.06,97.31
1491.91,1298.06,97.31
1491.57,1298.79,97.32
1491.59,1298.80,97.33
1491.87,1298.56,97.29
1491.20,1298.14,97.32
1491.34,1298.18,97.29
1491.33,1298.15,97.29
1491.34,1298.15,97.28
1491.76,1298.09,97.29
1491.29,1298.19,97.23
1491.31,1298.21,97.23
1491.32,1298.21,97.23
1491.32,1298.27,97.22
1491.33,1298.28,97.22
1491.32,1298.28,97.21
1491.30,1298.27,97.21
1491.22,1298.03,97.25
1491.35,1297.94,97.26
1491.56,1298.21,97.22
1491.61,1298.20,97.21
1491.66,1298.46,97.22
1491.70,1298.47,97.22
1491.73,1298.37,97.20
1491.65,1298.36,97.21
1491.90,1298.50,97.21
1491.92,1298.48,97.22
1491.99,1298.27,97.19
1491.97,1298.47,97.22
1491.22,1298.40,97.19
1491.20,1298.42,97.19
1491.66,1298.41,97.20
1491.62,1298.43,97.19
1491.57,1298.46,97.19
1491.62,1298.41,97.16
1491.18,1298.84,97.27
1491.05,1298.55,97.28
1491.09,1298.52,97.30
1491.04,1298.58,97.29
1491.06,1298.59,97.29
1491.07,1298.63,97.28
1491.09,1298.61,97.29
1491.22,1298.94,97.24
1491.41,1298.82,97.25
1491.42,1298.82,97.24
1491.27,1298.60,97.24
1491.27,1298.63,97.22
1491.41,1298.86,97.25
1491.37,1298.87,97.24
1491.37,1298.72,97.24
1491.37,1298.75,97.23
1491.31,1298.61,97.21
1491.36,1298.60,97.21
1491.40,1298.68,97.22
1491.39,1298.71,97.22
1491.45,1298.70,97.19
1491.41,1298.69,97.22
1491.45,1298.71,97.17
1491.40,1298.68,97.22
1491.20,1298.43,97.18
1491.19,1298.42,97.18
1491.15,1298.41,97.18
1491.19,1298.32,97.16
1491.05,1298.32,97.17
1491.09,1298.51,97.18
1491.13,1298.49,97.18
1491.08,1299.92,97.59
1491.04,1299.96,97.58
1491.03,1299.95,97.60
1490.99,1299.72,97.58
1491.13,1299.67,97.56
1491.14,1299.25,97.47
1491.18,1299.26,97.47
1491.39,1299.04,97.46
1491.21,1299.08,97.45
1491.18,1299.08,97.46
1491.74,1299.21,97.41
1491.12,1299.70,97.43
1491.14,1299.69,97.42
1491.80,1299.69,97.40
1491.77,1299.73,97.41
1491.51,1299.72,97.43
1491.60,1299.67,97.43
1491.03,1299.67,97.41
1491.06,1299.72,97.41
1491.98,1299.46,97.34
1491.61,1299.51,97.35
1491.62,1299.50,97.34
1491.49,1299.44,97.33
1491.43,1299.51,97.35
1491.63,1299.52,97.32
1491.58,1299.61,97.32
1491.63,1299.67,97.30
1491.86,1299.80,97.28
1491.85,1299.79,97.28
1491.98,1299.49,97.28
1491.93,1299.48,97.29
1491.70,1298.97,97.26
1491.72,1299.01,97.25
1491.29,1299.01,97.26
1491.24,1299.00,97.25
1492.32,1299.58,97.62
1492.24,1299.49,97.59
1492.30,1299.53,97.58
1492.32,1299.56,97.57
1492.76,1299.55,97.56
1492.73,1299.53,97.56
1492.95,1299.66,97.56
1493.03,1299.56,97.57
1492.92,1299.69,97.57
1492.37,1299.66,97.54
1492.39,1299.64,97.54
1492.34,1299.72,97.54
1492.79,1299.36,97.43
1492.76,1299.41,97.42
1492.55,1299.33,97.38
1492.65,1299.31,97.41
1492.62,1299.54,97.43
1492.60,1299.58,97.44
1492.91,1299.66,97.41
1492.94,1299.66,97.42
1492.02,1299.04,97.40
1492.04,1299.41,97.41
1491.92,1299.53,97.40
1492.25,1299.00,97.29
1492.30,1299.02,97.27
1492.84,1299.76,97.25
1492.79,1299.73,97.27
1492.89,1299.63,97.26
1492.87,1299.57,97.25
1492.54,1299.36,97.17
1492.55,1299.43,97.19
1492.47,1299.32,97.14
1492.58,1299.43,97.17
1492.62,1299.60,97.17
1492.62,1299.57,97.17
1492.43,1298.97,97.51
1492.44,1298.97,97.52
1492.49,1298.48,97.47
1492.44,1298.44,97.46
1492.24,1298.46,97.46
1492.09,1298.53,97.45
1492.09,1298.55,97.44
1492.13,1298.18,97.38
1492.52,1298.50,97.39
1492.52,1298.49,97.40
1492.51,1298.68,97.38
1492.46,1298.58,97.38
1492.43,1298.84,97.27
1492.43,1298.86,97.27
1492.15,1298.76,97.24
1492.13,1298.79,97.25
1492.16,1298.67,97.24
1492.11,1298.69,97.24
1492.07,1298.61,97.24
1492.13,1298.61,97.24
1492.31,1298.72,97.25
1492.32,1298.65,97.26
1492.07,1298.32,97.23
1492.02,1298.36,97.22
1492.31,1298.60,97.21
1492.34,1298.60,97.22
1492.18,1298.37,97.15
1492.21,1298.36,97.15
1492.09,1297.26,97.56
1492.41,1297.05,97.51
1492.33,1297.18,97.51
1492.34,1297.19,97.51
1492.34,1297.23,97.52
1492.30,1297.19,97.51
1492.33,1297.24,97.54
1492.60,1297.42,97.32
1492.66,1297.41,97.34
1492.03,1297.11,97.51
1492.03,1297.07,97.53
1492.48,1297.22,97.37
1492.49,1297.21,97.37
1492.50,1297.47,97.33
1492.57,1297.43,97.32
1492.18,1297.04,97.34
1492.00,1297.09,97.52
1492.40,1297.78,97.39
1492.19,1297.72,97.29
1492.26,1297.08,97.25
1492.29,1297.05,97.24
1492.08,1297.17,97.24
1492.06,1297.15,97.25
1492.03,1297.16,97.24
1492.10,1297.26,97.22
1492.06,1297.24,97.22
1492.02,1297.15,97.23
1492.19,1297.37,97.24
1492.00,1297.50,97.29
1491.91,1297.48,97.29
1492.11,1296.93,97.18
1492.16,1297.08,97.19
1492.23,1297.10,97.19
1492.24,1297.02,97.18
1492.24,1296.99,97.18
1492.11,1297.05,97.19
1492.41,1297.52,97.20
1492.51,1297.51,97.20
1492.46,1297.60,97.21
1492.49,1297.53,97.20
1492.00,1297.41,97.22
1492.03,1297.43,97.22
1492.14,1296.17,97.57
1492.15,1296.16,97.56
1492.10,1296.18,97.56
1492.12,1296.27,97.57
1492.12,1296.30,97.55
1492.14,1296.32,97.55
1492.13,1296.81,97.58
1492.11,1296.19,97.53
1492.10,1296.20,97.53
1492.19,1296.27,97.52
1492.14,1296.75,97.41
1492.15,1296.73,97.41
1492.53,1296.59,97.34
1492.51,1296.59,97.34
1492.14,1296.82,97.32
1492.43,1296.69,97.31
1492.26,1296.83,97.34
1492.27,1296.82,97.34
1492.48,1296.95,97.32
1492.36,1296.89,97.32
1492.36,1296.79,97.39
1492.15,1296.75,97.35
1492.39,1296.69,97.38
1492.22,1296.81,97.31
1492.02,1296.07,97.51
1492.09,1296.02,97.52
1492.12,1296.02,97.50
1492.09,1296.02,97.51
1492.19,1296.22,97.35
1492.25,1296.15,97.34
1492.15,1296.86,97.28
1492.17,1296.87,97.28
1492.12,1296.52,97.25
1492.14,1296.52,97.24
1492.45,1296.24,97.25
1492.48,1296.25,97.22
1492.29,1296.56,97.25
1492.24,1296.78,97.22
1492.35,1296.67,97.20
1492.41,1296.56,97.20
1492.05,1296.28,97.19
1492.46,1296.23,97.25
1492.00,1296.13,97.18
1491.97,1296.09,97.20
1492.43,1296.28,97.09
1492.45,1296.22,97.09
1492.45,1295.29,97.59
1492.43,1295.26,97.59
1492.17,1295.13,97.56
1492.16,1295.15,97.56
1492.35,1295.01,97.57
1492.36,1295.03,97.57
1492.45,1295.09,97.56
1492.43,1295.13,97.56
1492.50,1295.56,97.53
1492.13,1295.99,97.55
1492.51,1295.49,97.51
1492.52,1295.48,97.51
1492.45,1295.22,97.47
1492.48,1295.15,97.47
1492.30,1295.29,97.50
1492.33,1295.29,97.49
1492.30,1295.28,97.49
1492.31,1295.30,97.49
1492.44,1295.68,97.49
1492.10,1295.77,97.48
1492.09,1295.79,97.48
1492.38,1295.58,97.45
1492.58,1295.65,97.45
1492.10,1295.49,97.49
1492.34,1295.58,97.44
1492.31,1295.55,97.44
1492.07,1295.60,97.39
1492.33,1295.39,97.42
1492.39,1295.51,97.43
1492.05,1295.30,97.44
1492.44,1295.21,97.38
1492.60,1295.87,97.21
1492.37,1295.18,97.32
1492.38,1295.18,97.32
1492.43,1295.66,97.33
1492.43,1295.63,97.32
1492.35,1294.98,97.32
1492.33,1295.06,97.31
1492.46,1295.29,97.30
1492.12,1294.97,97.00
1492.16,1295.00,97.00
1492.43,1295.00,97.19
1492.60,1294.67,97.20
1492.53,1295.73,97.26
1492.54,1295.68,97.26
1492.12,1295.71,97.27
1492.40,1295.65,97.29
1492.44,1295.63,97.30
1492.42,1295.41,97.25
1492.58,1295.74,97.25
1492.53,1295.71,97.23
1492.54,1295.87,97.22
1492.54,1295.54,97.21
1492.43,1295.39,97.22
1492.41,1295.51,97.23
1492.38,1295.38,97.24
1492.51,1295.77,97.20
1492.52,1295.80,97.12
1492.49,1295.83,97.19
1492.51,1296.04,97.26
1492.45,1295.89,97.20
1492.45,1295.79,97.19
1492.49,1295.88,97.17
1492.47,1295.75,97.18
1492.35,1296.01,97.26
1492.38,1295.92,97.24
1492.10,1295.21,97.17
1492.06,1295.30,97.19
1492.06,1295.91,97.23
1492.11,1295.82,97.19
1492.14,1295.40,97.25
1492.36,1295.85,97.24
1492.08,1295.31,97.26
1492.30,1295.88,97.22
1492.15,1295.34,97.23
1492.22,1295.55,97.20
1492.08,1295.30,97.25
1492.23,1295.88,97.23
1492.19,1295.91,97.24
1491.92,1295.53,97.25
1491.99,1295.48,97.28
1492.27,1295.93,97.21
1492.10,1295.94,97.20
1491.91,1295.54,97.21
1492.00,1295.73,97.20
1492.00,1295.76,97.20
1492.32,1295.82,97.09
1492.26,1295.83,97.11
1492.27,1296.08,97.08
1492.21,1295.96,97.06
1492.19,1295.78,97.06
1492.20,1295.65,97.06
